eliteId,PlayerName,BirthDate,BirthYear,BirthMonth,BirthDay,Birthplace,Nation,Height_info,Height,Weight_info,Weight,Position_info,Position,Shoots,DraftYear,DraftRound,Overall,OverallBy,Season,Team,League,GameType,GP,G,A,P,PIM,PlusMinus
4487,"Michael Ryder",1980-03-31,1980,3,31,"Bonavista, NL, CAN",Canada,"184 cm / 6'0"",72,"91 kg / 201 lbs",201,RW,R,R,1998,8,216,"Montreal Canadiens",1997-1998,"Hull Olympiques",QMJHL,Playoffs,10,4,2,6,4,-9
16662,"Jim Henkel",1979-05-25,1979,5,25,"Hazlet, NJ, USA",USA,"187 cm / 6'2"",74,"86 kg / 190 lbs",190,C,C,L,1998,8,217,"Los Angeles Kings",1997-1998,"New England Jr. Coyotes",EJHL,"Regular Season",37,34,37,71,0,0
7302,"David Moravec",1973-03-24,1973,3,24,"Opava, CZE","Czech Rep.","183 cm / 6'0"",72,"91 kg / 201 lbs",201,LW,L,L,1998,8,218,"Buffalo Sabres",1997-1998,"HC Vitkovice",Czech,"Regular Season",50,38,24,62,26,20
7302,"David Moravec",1973-03-24,1973,3,24,"Opava, CZE","Czech Rep.","183 cm / 6'0"",72,"91 kg / 201 lbs",201,LW,L,L,1998,8,218,"Buffalo Sabres",1997-1998,"HC Vitkovice",Czech,Playoffs,11,5,9,14,8,5
7302,"David Moravec",1973-03-24,1973,3,24,"Opava, CZE","Czech Rep.","183 cm / 6'0"",72,"91 kg / 201 lbs",201,LW,L,L,1998,8,218,"Buffalo Sabres",1997-1998,"Czech Republic",OG,"Regular Season",6,0,1,1,2,2
7302,"David Moravec",1973-03-24,1973,3,24,"Opava, CZE","Czech Rep.","183 cm / 6'0"",72,"91 kg / 201 lbs",201,LW,L,L,1998,8,218,"Buffalo Sabres",1997-1998,"Czech Republic",WC,"Regular Season",8,1,2,3,14,3
7302,"David Moravec",1973-03-24,1973,3,24,"Opava, CZE","Czech Rep.","183 cm / 6'0"",72,"91 kg / 201 lbs",201,LW,L,L,1998,8,218,"Buffalo Sabres",1997-1998,"Czech Republic (all)",International,"Regular Season",28,8,3,11,16,0
80326,"Curtis Valentine",1979-07-22,1979,7,22,"Gansevoort, NY, USA",USA,"196 cm / 6'5"",77,"86 kg / 190 lbs",190,LW,L,L,1998,8,219,"Vancouver Canucks",1997-1998,"Bowling Green State Univ.",NCAA,"Regular Season",38,7,8,15,34,0
69860,"Mike Farrell",1978-10-20,1978,10,20,"Edina, MN, USA",USA,"183 cm / 6'0"",72,"101 kg / 223 lbs",223,D/RW,D,R,1998,8,220,"Washington Capitals",1997-1998,"Providence College",NCAA,"Regular Season",33,5,8,13,32,0
74668,"Dan Hulak",1980-08-09,1980,8,9,"Saskatoon, SK, CAN",Canada,"191 cm / 6'3"",75,"86 kg / 190 lbs",190,D,D,L,1998,8,221,"Tampa Bay Lightning",1997-1998,"Swift Current Broncos",WHL,"Regular Season",70,3,14,17,32,-1
74668,"Dan Hulak",1980-08-09,1980,8,9,"Saskatoon, SK, CAN",Canada,"191 cm / 6'3"",75,"86 kg / 190 lbs",190,D,D,L,1998,8,221,"Tampa Bay Lightning",1997-1998,"Swift Current Broncos",WHL,Playoffs,12,0,2,2,2,6
31480,"Lubomir Pistek",1980-08-07,1980,8,7,"Bratislava, SVK",Slovakia,"188 cm / 6'2"",74,"90 kg / 198 lbs",198,LW,L,L,1998,8,222,"Philadelphia Flyers",1997-1998,"HC Slovan Bratislava U18","Slovakia U18","Regular Season",49,16,35,51,50,0
31480,"Lubomir Pistek",1980-08-07,1980,8,7,"Bratislava, SVK",Slovakia,"188 cm / 6'2"",74,"90 kg / 198 lbs",198,LW,L,L,1998,8,222,"Philadelphia Flyers",1997-1998,"Slovakia U18",EJC-18,"Regular Season",6,0,0,0,10,0
83453,"Sergei Verenikin",1979-09-08,1979,9,8,Null,Russia,"180 cm / 5'11"",71,"85 kg / 187 lbs",187,RW,R,L,1998,8,223,"Ottawa Senators",1997-1998,"Torpedo Yaroslavl",Russia,"Regular Season",3,0,0,0,0,0
83453,"Sergei Verenikin",1979-09-08,1979,9,8,Null,Russia,"180 cm / 5'11"",71,"85 kg / 187 lbs",187,RW,R,L,1998,8,223,"Ottawa Senators",1997-1998,"Torpedo Yaroslavl-2",Russia2,"Regular Season",19,3,2,5,38,0
66006,"Yevgeni Pastukh",1979-01-18,1979,1,18,"Kharkov, UKR",Ukraine,"180 cm / 5'11"",71,"81 kg / 179 lbs",179,LW,L,R,1998,8,225,"St. Louis Blues",1997-1998,"Torpedo Yaroslavl",Russia,"Regular Season",26,6,6,12,14,0
66006,"Yevgeni Pastukh",1979-01-18,1979,1,18,"Kharkov, UKR",Ukraine,"180 cm / 5'11"",71,"81 kg / 179 lbs",179,LW,L,R,1998,8,225,"St. Louis Blues",1997-1998,"Torpedo Yaroslavl",Russia,Playoffs,3,0,0,0,0,0
66006,"Yevgeni Pastukh",1979-01-18,1979,1,18,"Kharkov, UKR",Ukraine,"180 cm / 5'11"",71,"81 kg / 179 lbs",179,LW,L,R,1998,8,225,"St. Louis Blues",1997-1998,"Khimik Voskresensk",Russia,"Regular Season",3,0,0,0,2,0
201,"David Petrasek",1976-02-01,1976,2,1,"Jonkoping, SWE",Sweden,"186 cm / 6'1"",73,"94 kg / 207 lbs",207,D,D,R,1998,8,226,"Detroit Red Wings",1997-1998,"HV71 Blue Bulls",SHL,"Regular Season",43,6,7,13,80,1
201,"David Petrasek",1976-02-01,1976,2,1,"Jonkoping, SWE",Sweden,"186 cm / 6'1"",73,"94 kg / 207 lbs",207,D,D,R,1998,8,226,"Detroit Red Wings",1997-1998,"HV71 Blue Bulls",SHL,Playoffs,5,2,2,4,14,1
201,"David Petrasek",1976-02-01,1976,2,1,"Jonkoping, SWE",Sweden,"186 cm / 6'1"",73,"94 kg / 207 lbs",207,D,D,R,1998,8,226,"Detroit Red Wings",1997-1998,"Sweden U19 (all)",International-Jr,"Regular Season",4,0,3,3,10,6
3231,"Marko Ahosilta",1980-01-24,1980,1,24,"Kuopio, FIN",Finland,"175 cm / 5'9"",69,"88 kg / 194 lbs",194,LW,L,L,1998,8,227,"New Jersey Devils",1997-1998,"KalPa U18","Jr. B SM-sarja","Regular Season",12,12,8,20,42,0
3231,"Marko Ahosilta",1980-01-24,1980,1,24,"Kuopio, FIN",Finland,"175 cm / 5'9"",69,"88 kg / 194 lbs",194,LW,L,L,1998,8,227,"New Jersey Devils",1997-1998,"KalPa U20","Jr. A I-divisioona","Regular Season",12,9,7,16,8,0
3231,"Marko Ahosilta",1980-01-24,1980,1,24,"Kuopio, FIN",Finland,"175 cm / 5'9"",69,"88 kg / 194 lbs",194,LW,L,L,1998,8,227,"New Jersey Devils",1997-1998,KalPa,Liiga,"Regular Season",2,0,0,0,0,-1
3231,"Marko Ahosilta",1980-01-24,1980,1,24,"Kuopio, FIN",Finland,"175 cm / 5'9"",69,"88 kg / 194 lbs",194,LW,L,L,1998,8,227,"New Jersey Devils",1997-1998,"Finland U18 ",EJC-18,"Regular Season",6,4,3,7,10,0
3231,"Marko Ahosilta",1980-01-24,1980,1,24,"Kuopio, FIN",Finland,"175 cm / 5'9"",69,"88 kg / 194 lbs",194,LW,L,L,1998,8,227,"New Jersey Devils",1997-1998,"Finland U18 (all)",International-Jr,"Regular Season",23,15,13,28,18,0
22669,"Michal Travnicek",1980-03-14,1980,3,14,"Decin, CZE","Czech Rep.","185 cm / 6'1"",73,"98 kg / 216 lbs",216,LW,L,L,1998,8,228,"Toronto Maple Leafs",1997-1998,"HC Litvinov U20","Czech U20","Regular Season",43,18,20,38,0,0
22669,"Michal Travnicek",1980-03-14,1980,3,14,"Decin, CZE","Czech Rep.","185 cm / 6'1"",73,"98 kg / 216 lbs",216,LW,L,L,1998,8,228,"Toronto Maple Leafs",1997-1998,"Czech Republic U18",EJC-18,"Regular Season",6,3,2,5,2,0
12577,"Chris Lyness",1980-05-02,1980,5,2,"Baie d'Urfee, QC, CAN",Canada,"188 cm / 6'2"",74,"93 kg / 205 lbs",205,D,D,R,1998,9,229,"Tampa Bay Lightning",1997-1998,"Rouyn-Noranda Huskies",QMJHL,"Regular Season",65,2,15,17,100,9
12577,"Chris Lyness",1980-05-02,1980,5,2,"Baie d'Urfee, QC, CAN",Canada,"188 cm / 6'2"",74,"93 kg / 205 lbs",205,D,D,R,1998,9,229,"Tampa Bay Lightning",1997-1998,"Rouyn-Noranda Huskies",QMJHL,Playoffs,6,0,1,1,12,2
5531,"Karlis Skrastins",1974-07-09,1974,7,9,"Riga, LAT",Latvia,"188 cm / 6'2"",74,"93 kg / 205 lbs",205,D,D,L,1998,9,230,"Nashville Predators",1997-1998,TPS,Liiga,"Regular Season",48,4,15,19,67,10
5531,"Karlis Skrastins",1974-07-09,1974,7,9,"Riga, LAT",Latvia,"188 cm / 6'2"",74,"93 kg / 205 lbs",205,D,D,L,1998,9,230,"Nashville Predators",1997-1998,TPS,Liiga,Playoffs,4,0,0,0,0,-3
5531,"Karlis Skrastins",1974-07-09,1974,7,9,"Riga, LAT",Latvia,"188 cm / 6'2"",74,"93 kg / 205 lbs",205,D,D,L,1998,9,230,"Nashville Predators",1997-1998,Latvia,WC,"Regular Season",6,0,1,1,6,0
12697,"Adrian Wichser",1980-03-18,1980,3,18,"Winterthur, SUI",Switzerlan,"181 cm / 5'11"",71,"85 kg / 187 lbs",187,C,C,L,1998,9,231,"Florida Panthers",1997-1998,"EHC Kloten",NLA,"Regular Season",35,6,5,11,31,0
12697,"Adrian Wichser",1980-03-18,1980,3,18,"Winterthur, SUI",Switzerlan,"181 cm / 5'11"",71,"85 kg / 187 lbs",187,C,C,L,1998,9,231,"Florida Panthers",1997-1998,"EHC Kloten",NLA,Playoffs,7,0,1,1,6,0
12697,"Adrian Wichser",1980-03-18,1980,3,18,"Winterthur, SUI",Switzerlan,"181 cm / 5'11"",71,"85 kg / 187 lbs",187,C,C,L,1998,9,231,"Florida Panthers",1997-1998,"EHC Winterthur ",SwissDiv1,"Regular Season",0,0,0,0,0,0
12697,"Adrian Wichser",1980-03-18,1980,3,18,"Winterthur, SUI",Switzerlan,"181 cm / 5'11"",71,"85 kg / 187 lbs",187,C,C,L,1998,9,231,"Florida Panthers",1997-1998,"Switzerland U18",EJC-18,"Regular Season",6,1,2,3,4,-5
12697,"Adrian Wichser",1980-03-18,1980,3,18,"Winterthur, SUI",Switzerlan,"181 cm / 5'11"",71,"85 kg / 187 lbs",187,C,C,L,1998,9,231,"Florida Panthers",1997-1998,"Switzerland U20",WJC-20,"Regular Season",7,1,3,4,0,1
42142,"Jason Metcalfe",1978-03-15,1978,3,15,"Streetsville, ON, CAN",Canada,"185 cm / 6'1"",73,"92 kg / 203 lbs",203,D,D,R,1998,9,232,"Vancouver Canucks",1997-1998,"London Knights",OHL,"Regular Season",66,2,21,23,270,28
42142,"Jason Metcalfe",1978-03-15,1978,3,15,"Streetsville, ON, CAN",Canada,"185 cm / 6'1"",73,"92 kg / 203 lbs",203,D,D,R,1998,9,232,"Vancouver Canucks",1997-1998,"London Knights",OHL,Playoffs,5,0,1,1,8,-3
306,"Pelle Prestberg",1975-02-05,1975,2,5,"Karlstad, SWE",Sweden,"178 cm / 5'10"",70,"78 kg / 172 lbs",172,RW,R,R,1998,9,233,"Anaheim Ducks",1997-1998,"Farjestad BK",SHL,"Regular Season",45,29,15,44,22,19
306,"Pelle Prestberg",1975-02-05,1975,2,5,"Karlstad, SWE",Sweden,"178 cm / 5'10"",70,"78 kg / 172 lbs",172,RW,R,R,1998,9,233,"Anaheim Ducks",1997-1998,"Farjestad BK",SHL,Playoffs,12,9,2,11,8,10
306,"Pelle Prestberg",1975-02-05,1975,2,5,"Karlstad, SWE",Sweden,"178 cm / 5'10"",70,"78 kg / 172 lbs",172,RW,R,R,1998,9,233,"Anaheim Ducks",1997-1998,"Sweden (all)",International,"Regular Season",4,0,0,0,0,0
14644,"Kevin Mitchell",1980-06-05,1980,6,5,"Bronx, NY, USA",USA,"185 cm / 6'1"",73,"88 kg / 194 lbs",194,D,D,L,1998,9,234,"Calgary Flames",1997-1998,"Guelph Storm",OHL,"Regular Season",65,10,46,56,73,11
14644,"Kevin Mitchell",1980-06-05,1980,6,5,"Bronx, NY, USA",USA,"185 cm / 6'1"",73,"88 kg / 194 lbs",194,D,D,L,1998,9,234,"Calgary Flames",1997-1998,"Guelph Storm",OHL,Playoffs,13,1,9,10,14,3
501,"Jan Mertzig",1970-07-18,1970,7,18,"Huddinge, SWE",Sweden,"194 cm / 6'4"",76,"98 kg / 216 lbs",216,D,D,L,1998,9,235,"New York Rangers",1997-1998,"Lulea HF",SHL,"Regular Season",45,7,8,15,22,2
501,"Jan Mertzig",1970-07-18,1970,7,18,"Huddinge, SWE",Sweden,"194 cm / 6'4"",76,"98 kg / 216 lbs",216,D,D,L,1998,9,235,"New York Rangers",1997-1998,"Lulea HF",SHL,Playoffs,3,1,0,1,4,0
501,"Jan Mertzig",1970-07-18,1970,7,18,"Huddinge, SWE",Sweden,"194 cm / 6'4"",76,"98 kg / 216 lbs",216,D,D,L,1998,9,235,"New York Rangers",1997-1998,Sweden,WC,"Regular Season",4,0,0,0,0,0
83105,"Ben Blais",1978-02-16,1978,2,16,"Berlin, NH, USA",USA,"190 cm / 6'3"",75,"90 kg / 198 lbs",198,D,D,L,1998,9,237,"New York Islanders",1997-1998,"Salisbury School",USHS,"Regular Season",20,5,21,26,0,0
83105,"Ben Blais",1978-02-16,1978,2,16,"Berlin, NH, USA",USA,"190 cm / 6'3"",75,"90 kg / 198 lbs",198,D,D,L,1998,9,237,"New York Islanders",1997-1998,"Walpole Stars",EJHL,"Regular Season",34,7,18,25,75,0
83102,"Alexandre Couture",1980-09-14,1980,9,14,"Sorel, QC, CAN",Canada,"190 cm / 6'3"",75,"101 kg / 223 lbs",223,LW,L,L,1998,9,238,"Chicago Blackhawks",1997-1998,"Sherbrooke Faucons",QMJHL,"Regular Season",66,15,19,34,144,-18
6627,"Brent Mcdonald",1979-10-07,1979,10,7,Null,Canada,"180 cm / 5'11"",71,"84 kg / 185 lbs",185,RW,R,R,1998,9,239,"Carolina Hurricanes",1997-1998,"Red Deer Rebels",WHL,"Regular Season",69,18,27,45,93,10
6627,"Brent Mcdonald",1979-10-07,1979,10,7,Null,Canada,"180 cm / 5'11"",71,"84 kg / 185 lbs",185,RW,R,R,1998,9,239,"Carolina Hurricanes",1997-1998,"Red Deer Rebels",WHL,Playoffs,5,0,2,2,4,-3
83050,"Andrei Yershov",1976-08-22,1976,8,22,"Voskresensk, RUS",Russia,"183 cm / 6'0"",72,"80 kg / 176 lbs",176,D,D,L,1998,9,240,"Chicago Blackhawks",1997-1998,"Khimik Voskresensk",Russia,"Regular Season",45,5,8,13,60,0
17231,"Maxim Spiridonov",1978-04-07,1978,4,7,"Moskva, RUS",Russia,"178 cm / 5'10"",70,"84 kg / 185 lbs",185,RW,R,L,1998,9,241,"Edmonton Oilers",1997-1998,"London Knights",OHL,"Regular Season",66,54,44,98,52,23
17231,"Maxim Spiridonov",1978-04-07,1978,4,7,"Moskva, RUS",Russia,"178 cm / 5'10"",70,"84 kg / 185 lbs",185,RW,R,L,1998,9,241,"Edmonton Oilers",1997-1998,"London Knights",OHL,Playoffs,16,3,4,7,4,2
17231,"Maxim Spiridonov",1978-04-07,1978,4,7,"Moskva, RUS",Russia,"178 cm / 5'10"",70,"84 kg / 185 lbs",185,RW,R,L,1998,9,241,"Edmonton Oilers",1997-1998,"Grand Rapids Griffins",IHL,"Regular Season",0,0,0,0,0,0
17231,"Maxim Spiridonov",1978-04-07,1978,4,7,"Moskva, RUS",Russia,"178 cm / 5'10"",70,"84 kg / 185 lbs",185,RW,R,L,1998,9,241,"Edmonton Oilers",1997-1998,"Grand Rapids Griffins",IHL,Playoffs,3,0,0,0,0,0
83049,"Jason Doyle",1978-05-15,1978,5,15,"Toronto, ON, CAN",Canada,"186 cm / 6'1"",73,"93 kg / 205 lbs",205,RW,R,L,1998,9,242,"New York Islanders",1997-1998,"Owen Sound Platers",OHL,"Regular Season",46,15,22,37,70,-24
83049,"Jason Doyle",1978-05-15,1978,5,15,"Toronto, ON, CAN",Canada,"186 cm / 6'1"",73,"93 kg / 205 lbs",205,RW,R,L,1998,9,242,"New York Islanders",1997-1998,"Owen Sound Platers",OHL,Playoffs,10,7,4,11,11,4
10871,"Petr Hubacek",1979-09-02,1979,9,2,"Brno, CZE","Czech Rep.","184 cm / 6'0"",72,"90 kg / 198 lbs",198,LW/RW,L,R,1998,9,243,"Philadelphia Flyers",1997-1998,"HC Kometa Brno U20","Czech U20","Regular Season",17,9,5,14,0,0
10871,"Petr Hubacek",1979-09-02,1979,9,2,"Brno, CZE","Czech Rep.","184 cm / 6'0"",72,"90 kg / 198 lbs",198,LW/RW,L,R,1998,9,243,"Philadelphia Flyers",1997-1998,"HC Kometa Brno",Czech2,"Regular Season",48,6,10,16,22,0
8915,"Toby Petersen",1978-10-27,1978,10,27,"Minneapolis, MN, USA",USA,"178 cm / 5'10"",70,"90 kg / 198 lbs",198,C,C,L,1998,9,244,"Pittsburgh Penguins",1997-1998,"Colorado College",NCAA,"Regular Season",40,16,17,33,34,0
8915,"Toby Petersen",1978-10-27,1978,10,27,"Minneapolis, MN, USA",USA,"178 cm / 5'10"",70,"90 kg / 198 lbs",198,C,C,L,1998,9,244,"Pittsburgh Penguins",1997-1998,"USA U20 ",WJC-20,"Regular Season",7,0,2,2,0,0
137,"Rastislav Pavlikovsky",1977-03-02,1977,3,2,"Ilava, SVK",Slovakia,"180 cm / 5'11"",71,"90 kg / 198 lbs",198,C,C,L,1998,9,246,"Ottawa Senators",1997-1998,"HK Dukla Trencin",Slovakia,"Regular Season",3,2,1,3,0,3
137,"Rastislav Pavlikovsky",1977-03-02,1977,3,2,"Ilava, SVK",Slovakia,"180 cm / 5'11"",71,"90 kg / 198 lbs",198,C,C,L,1998,9,246,"Ottawa Senators",1997-1998,"Las Vegas Thunder",IHL,"Regular Season",1,0,0,0,0,0
137,"Rastislav Pavlikovsky",1977-03-02,1977,3,2,"Ilava, SVK",Slovakia,"180 cm / 5'11"",71,"90 kg / 198 lbs",198,C,C,L,1998,9,246,"Ottawa Senators",1997-1998,"Utah Grizzlies",IHL,"Regular Season",74,17,29,46,54,12
137,"Rastislav Pavlikovsky",1977-03-02,1977,3,2,"Ilava, SVK",Slovakia,"180 cm / 5'11"",71,"90 kg / 198 lbs",198,C,C,L,1998,9,246,"Ottawa Senators",1997-1998,"Utah Grizzlies",IHL,Playoffs,2,0,0,0,6,-1
83097,"Darcy Harris",1978-12-22,1978,12,22,"O'Leary, PE, CAN",Canada,"186 cm / 6'1"",73,"82 kg / 181 lbs",181,RW,R,R,1998,9,247,"Montreal Canadiens",1997-1998,"Kitchener Rangers",OHL,"Regular Season",61,21,19,40,200,1
83097,"Darcy Harris",1978-12-22,1978,12,22,"O'Leary, PE, CAN",Canada,"186 cm / 6'1"",73,"82 kg / 181 lbs",181,RW,R,R,1998,9,247,"Montreal Canadiens",1997-1998,"Kitchener Rangers",OHL,Playoffs,6,2,4,6,28,-1
17238,"Edo Terglav",1980-01-24,1980,1,24,"Kranj, SLO",Slovenia,"185 cm / 6'1"",73,"94 kg / 207 lbs",207,RW,R,L,1998,9,249,"Buffalo Sabres",1997-1998,"Baie-Comeau Drakkar",QMJHL,"Regular Season",46,17,27,44,40,-19
22794,"Radek Matejovsky",1977-11-17,1977,11,17,"Praha, CZE","Czech Rep.","186 cm / 6'1"",73,"89 kg / 196 lbs",196,RW,R,R,1998,9,250,"New York Islanders",1997-1998,"HC Slavia Praha",Czech,"Regular Season",52,9,4,13,20,0
22794,"Radek Matejovsky",1977-11-17,1977,11,17,"Praha, CZE","Czech Rep.","186 cm / 6'1"",73,"89 kg / 196 lbs",196,RW,R,R,1998,9,250,"New York Islanders",1997-1998,"HC Slavia Praha",Czech,Playoffs,3,0,0,0,0,-1
15001,"Blake Evans",1980-07-02,1980,7,2,"Kindersley, SK, CAN",Canada,"184 cm / 6'0"",72,"93 kg / 205 lbs",205,C,C,L,1998,9,251,"Washington Capitals",1997-1998,"Spokane Chiefs",WHL,"Regular Season",16,6,5,11,29,1
15001,"Blake Evans",1980-07-02,1980,7,2,"Kindersley, SK, CAN",Canada,"184 cm / 6'0"",72,"93 kg / 205 lbs",205,C,C,L,1998,9,251,"Washington Capitals",1997-1998,"Tri-City Americans",WHL,"Regular Season",57,13,29,42,102,-30
8637,"Martin Cibak",1980-05-17,1980,5,17,"Liptovsky Mikulas, SVK",Slovakia,"186 cm / 6'1"",73,"89 kg / 196 lbs",196,C,C,L,1998,9,252,"Tampa Bay Lightning",1997-1998,"HK 32 Liptovsky Mikulas U20","Slovakia U20","Regular Season",20,8,11,19,16,0
8637,"Martin Cibak",1980-05-17,1980,5,17,"Liptovsky Mikulas, SVK",Slovakia,"186 cm / 6'1"",73,"89 kg / 196 lbs",196,C,C,L,1998,9,252,"Tampa Bay Lightning",1997-1998,"HK 32 Liptovsky Mikulas",Slovakia,"Regular Season",33,2,4,6,18,0
8637,"Martin Cibak",1980-05-17,1980,5,17,"Liptovsky Mikulas, SVK",Slovakia,"186 cm / 6'1"",73,"89 kg / 196 lbs",196,C,C,L,1998,9,252,"Tampa Bay Lightning",1997-1998,"Slovakia U18",EJC-18,"Regular Season",6,3,0,3,10,0
9386,"Bruno St-Jacques",1980-08-22,1980,8,22,"Montreal, QC, CAN",Canada,"185 cm / 6'1"",73,"93 kg / 205 lbs",205,D,D,L,1998,9,253,"Philadelphia Flyers",1997-1998,"Baie-Comeau Drakkar",QMJHL,"Regular Season",63,1,11,12,140,-21
11000,"Matt Hussey",1979-05-28,1979,5,28,"New Haven, CT, USA",USA,"186 cm / 6'1"",73,"89 kg / 196 lbs",196,C,C,L,1998,9,254,"Pittsburgh Penguins",1997-1998,"Avon Old Farms School",USHS,"Regular Season",26,26,23,49,20,0
10214,"Johnny Pohl",1979-06-29,1979,6,29,"Rochester, MN, USA",USA,"185 cm / 6'1"",73,"88 kg / 194 lbs",194,C,C,R,1998,9,255,"St. Louis Blues",1997-1998,"Red Wing High",USHS,"Regular Season",28,30,77,107,18,0
10214,"Johnny Pohl",1979-06-29,1979,6,29,"Rochester, MN, USA",USA,"185 cm / 6'1"",73,"88 kg / 194 lbs",194,C,C,R,1998,9,255,"St. Louis Blues",1997-1998,"Twin City Vulcans",USHL,"Regular Season",10,6,3,9,10,0
3319,"Petja Pietilainen",1980-03-24,1980,3,24,"Jyvaskyla, FIN",Finland,"181 cm / 5'11"",71,"92 kg / 203 lbs",203,LW,L,L,1998,9,256,"Detroit Red Wings",1997-1998,"Saskatoon Blades",WHL,"Regular Season",66,16,11,27,63,-12
3319,"Petja Pietilainen",1980-03-24,1980,3,24,"Jyvaskyla, FIN",Finland,"181 cm / 5'11"",71,"92 kg / 203 lbs",203,LW,L,L,1998,9,256,"Detroit Red Wings",1997-1998,"Saskatoon Blades",WHL,Playoffs,6,2,1,3,4,-2
3319,"Petja Pietilainen",1980-03-24,1980,3,24,"Jyvaskyla, FIN",Finland,"181 cm / 5'11"",71,"92 kg / 203 lbs",203,LW,L,L,1998,9,256,"Detroit Red Wings",1997-1998,"Finland U18 (all)",International-Jr,"Regular Season",6,1,1,2,16,0
19001,"Ryan Held",1980-01-30,1980,1,30,"London, ON, CAN",Canada,"185 cm / 6'1"",73,"88 kg / 194 lbs",194,F,F,L,1998,9,257,"New Jersey Devils",1997-1998,"Kitchener Rangers",OHL,"Regular Season",59,15,16,31,35,-4
19001,"Ryan Held",1980-01-30,1980,1,30,"London, ON, CAN",Canada,"185 cm / 6'1"",73,"88 kg / 194 lbs",194,F,F,L,1998,9,257,"New Jersey Devils",1997-1998,"Kitchener Rangers",OHL,Playoffs,6,1,0,1,7,-6
79370,"Sergei Skrobot",1980-03-19,1980,3,19,"Moskva, RUS",Russia,"190 cm / 6'3"",75,"86 kg / 190 lbs",190,LW,L,R,1998,9,258,"Philadelphia Flyers",1997-1998,"Dynamo Moskva-2",Russia2,"Regular Season",44,2,4,6,10,0
3666,"Patrik Stefan",1980-11-16,1980,11,16,"Pribram, CZE","Czech Rep.","188 cm / 6'2"",74,"87 kg / 192 lbs",192,C,C,L,1999,1,1,"Atlanta Thrashers",1998-1999,"Long Beach Ice Dogs",IHL,"Regular Season",33,11,24,35,26,8
737,"Daniel Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"186 cm / 6'1"",73,"86 kg / 190 lbs",190,LW,L,L,1999,1,2,"Vancouver Canucks",1998-1999,"MoDo Hockey",SHL,"Regular Season",50,21,21,42,20,19
737,"Daniel Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"186 cm / 6'1"",73,"86 kg / 190 lbs",190,LW,L,L,1999,1,2,"Vancouver Canucks",1998-1999,"MoDo Hockey",SHL,Playoffs,13,4,8,12,14,-4
737,"Daniel Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"186 cm / 6'1"",73,"86 kg / 190 lbs",190,LW,L,L,1999,1,2,"Vancouver Canucks",1998-1999,"Sweden U20",WJC-20,"Regular Season",6,5,5,10,2,6
737,"Daniel Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"186 cm / 6'1"",73,"86 kg / 190 lbs",190,LW,L,L,1999,1,2,"Vancouver Canucks",1998-1999,"Sweden U20 (all)",International-Jr,"Regular Season",10,10,8,18,4,0
737,"Daniel Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"186 cm / 6'1"",73,"86 kg / 190 lbs",190,LW,L,L,1999,1,2,"Vancouver Canucks",1998-1999,Sweden,WC,"Regular Season",9,0,1,1,2,0
737,"Daniel Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"186 cm / 6'1"",73,"86 kg / 190 lbs",190,LW,L,L,1999,1,2,"Vancouver Canucks",1998-1999,"Sweden (all)",International,"Regular Season",9,0,1,1,2,0
738,"Henrik Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"187 cm / 6'2"",74,"83 kg / 183 lbs",183,C,C,L,1999,1,3,"Vancouver Canucks",1998-1999,"MoDo Hockey",SHL,"Regular Season",49,12,22,34,42,20
738,"Henrik Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"187 cm / 6'2"",74,"83 kg / 183 lbs",183,C,C,L,1999,1,3,"Vancouver Canucks",1998-1999,"MoDo Hockey",SHL,Playoffs,13,2,8,10,6,-2
738,"Henrik Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"187 cm / 6'2"",74,"83 kg / 183 lbs",183,C,C,L,1999,1,3,"Vancouver Canucks",1998-1999,"Sweden U20",WJC-20,"Regular Season",6,3,6,9,10,7
738,"Henrik Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"187 cm / 6'2"",74,"83 kg / 183 lbs",183,C,C,L,1999,1,3,"Vancouver Canucks",1998-1999,"Sweden U20 (all)",International-Jr,"Regular Season",10,3,12,15,16,0
738,"Henrik Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"187 cm / 6'2"",74,"83 kg / 183 lbs",183,C,C,L,1999,1,3,"Vancouver Canucks",1998-1999,Sweden,WC,"Regular Season",8,0,0,0,4,0
738,"Henrik Sedin",1980-09-26,1980,9,26,"Ornskoldsvik, SWE",Sweden,"187 cm / 6'2"",74,"83 kg / 183 lbs",183,C,C,L,1999,1,3,"Vancouver Canucks",1998-1999,"Sweden (all)",International,"Regular Season",8,0,0,0,4,0
